CODE_GAME;CODE_EVENT;CODE_PLAYER;VALUE
368;2;322;5;
368;3;322;7;
368;4;322;7;
368;5;322;7;
368;6;322;7;
368;7;322;5;
368;8;322;5;
368;9;322;3;
368;10;322;9;
368;11;322;3;
368;1;323;9;
368;2;323;2;
368;3;323;1;
368;4;323;6;
368;5;323;6;
368;6;323;4;
368;7;323;1;
368;8;323;4;
368;9;323;8;
368;10;323;6;
368;11;323;7;
368;1;324;7;
368;2;324;1;
368;3;324;2;
368;4;324;8;
368;5;324;7;
368;6;324;9;
368;7;324;6;
368;8;324;7;
368;9;324;7;
368;10;324;9;
368;11;324;2;
368;1;325;4;
368;2;325;8;
368;3;325;9;
368;4;325;2;
368;5;325;2;
368;6;325;6;
368;7;325;3;
368;8;325;3;
368;9;325;8;
368;10;325;3;
368;11;325;3;
368;1;327;4;
368;2;327;4;
368;3;327;4;
368;4;327;3;
368;5;327;6;
368;6;327;7;
368;7;327;4;
368;8;327;8;
368;9;327;3;
368;10;327;3;
368;11;327;6;
368;1;328;2;
368;2;328;6;
368;3;328;7;
368;4;328;8;
368;5;328;2;
368;6;328;3;
368;7;328;7;
368;8;328;5;
368;9;328;7;
368;10;328;1;
368;11;328;4;
368;1;330;8;
368;2;330;1;
368;3;330;3;
368;4;330;3;
368;5;330;3;
368;6;330;3;
368;7;330;3;
368;8;330;4;
368;9;330;4;
368;10;330;2;
368;11;330;6;
368;1;332;7;
368;2;332;1;
368;3;332;4;
368;4;332;1;
368;5;332;1;
368;6;332;3;
368;7;332;7;
368;8;332;1;
368;9;332;2;
368;10;332;6;
368;11;332;8;
368;1;333;7;
368;2;333;5;
368;3;333;5;
368;4;333;4;
368;5;333;6;
368;6;333;2;
368;7;333;9;
368;8;333;6;
368;9;333;1;
368;10;333;9;
368;11;333;5;
368;1;334;8;
368;2;334;9;
368;3;334;7;
368;4;334;4;
368;5;334;7;
368;6;334;5;
368;7;334;4;
368;8;334;2;
368;9;334;8;
368;10;334;4;
368;11;334;1;
368;1;335;5;
368;2;335;2;
368;3;335;2;
368;4;335;7;
368;5;335;4;
368;6;335;8;
368;7;335;2;
368;8;335;1;
368;9;335;1;
368;10;335;6;
368;11;335;4;
368;1;340;7;
368;2;340;2;
368;3;340;4;
368;4;340;6;
368;5;340;5;
368;6;340;6;
368;7;340;9;
368;8;340;2;
368;9;340;9;
368;10;340;4;
368;11;340;3;
368;1;395;5;
368;2;395;6;
368;3;395;9;
368;4;395;6;
368;5;395;6;
368;6;395;3;
368;7;395;2;
368;8;395;1;
368;9;395;5;
368;10;395;8;
368;11;395;2;
368;1;399;6;
368;2;399;9;
368;3;399;1;
368;4;399;1;
368;5;399;1;
368;6;399;5;
368;7;399;8;
368;8;399;2;
368;9;399;4;
368;10;399;6;
368;11;399;8;
369;1;2;5;
369;2;2;2;
369;3;2;2;
369;4;2;9;
369;5;2;2;
369;6;2;8;
369;7;2;9;
369;8;2;4;
369;9;2;3;
369;10;2;1;
369;11;2;1;
369;1;4;1;
369;2;4;7;
369;3;4;7;
369;4;4;1;
369;5;4;4;
369;6;4;3;
369;7;4;7;
369;8;4;3;
369;9;4;2;
369;10;4;3;
369;11;4;2;
369;1;14;7;
369;2;14;9;
369;3;14;2;
369;4;14;3;
369;5;14;8;
369;6;14;5;
369;7;14;5;
369;8;14;7;
369;9;14;9;
369;10;14;7;
369;11;14;6;
369;1;15;4;
369;2;15;9;
369;3;15;3;
369;4;15;1;
369;5;15;3;
369;6;15;7;
369;7;15;3;
369;8;15;4;
369;9;15;5;
369;10;15;2;
369;11;15;2;
369;1;22;8;
369;2;22;5;
369;3;22;8;
369;4;22;1;
369;5;22;4;
369;6;22;9;
369;7;22;2;
369;8;22;6;
369;9;22;1;
369;10;22;2;
369;11;22;2;
369;1;27;9;
369;2;27;9;
369;3;27;8;
369;4;27;8;
369;5;27;4;
369;6;27;8;
369;7;27;6;
369;8;27;8;
369;9;27;9;
369;10;27;9;
369;11;27;8;
369;1;31;7;
369;2;31;9;
369;3;31;6;
369;4;31;6;
369;5;31;6;
369;6;31;1;
369;7;31;3;
369;8;31;3;
369;9;31;4;
369;10;31;7;
369;11;31;9;
369;1;32;3;
369;2;32;1;
369;3;32;2;
369;4;32;6;
369;5;32;2;
369;6;32;2;
369;7;32;4;
369;8;32;3;
369;9;32;8;
369;10;32;1;
369;11;32;3;
369;1;33;6;
369;2;33;5;
369;3;33;6;
369;4;33;8;
369;5;33;8;
369;6;33;4;
369;7;33;9;
369;8;33;3;
369;9;33;5;
369;10;33;7;
369;11;33;6;
369;1;35;1;
369;2;35;4;
369;3;35;2;
369;4;35;4;
369;5;35;8;
369;6;35;7;
369;7;35;9;
369;8;35;3;
369;9;35;1;
369;10;35;1;
369;11;35;2;
369;1;37;9;
369;2;37;5;
369;3;37;7;
369;4;37;7;
369;5;37;9;
369;6;37;9;
369;7;37;3;
369;8;37;4;
369;9;37;7;
369;10;37;1;
369;11;37;1;
369;1;38;7;
369;2;38;9;
369;3;38;6;
369;4;38;1;
369;5;38;4;
369;6;38;5;
369;7;38;1;
369;8;38;9;
369;9;38;6;
369;10;38;9;
369;11;38;5;
369;1;39;2;
369;2;39;3;
369;3;39;8;
369;4;39;7;
369;5;39;1;
369;6;39;6;
369;7;39;2;
369;8;39;1;
369;9;39;5;
369;10;39;2;
369;11;39;2;
369;1;41;8;
369;2;41;4;
369;3;41;6;
369;4;41;9;
369;5;41;6;
369;6;41;9;
369;7;41;8;
369;8;41;8;
369;9;41;3;
369;10;41;3;
369;11;41;9;
369;1;47;8;
369;2;47;8;
369;3;47;1;
369;4;47;1;
369;5;47;7;
369;6;47;1;
369;7;47;6;
369;8;47;1;
369;9;47;4;
369;10;47;2;
369;11;47;6;
369;1;74;5;
369;2;74;4;
369;3;74;1;
369;4;74;4;
369;5;74;1;
369;6;74;2;
369;7;74;5;
369;8;74;6;
369;9;74;9;
369;10;74;4;
369;11;74;2;
369;1;85;1;
369;2;85;8;
369;3;85;2;
369;4;85;8;
369;5;85;7;
369;6;85;3;
369;7;85;7;
369;8;85;3;
369;9;85;5;
369;10;85;6;
369;11;85;4;
369;1;95;8;
369;2;95;5;
369;3;95;5;
369;4;95;1;
369;5;95;1;
369;6;95;3;
369;7;95;3;
369;8;95;5;
369;9;95;6;
369;10;95;8;
369;11;95;8;
369;1;98;6;
369;2;98;3;
369;3;98;1;
369;4;98;7;
369;5;98;3;
369;6;98;9;
369;7;98;7;
369;8;98;7;
369;9;98;2;
369;10;98;6;
369;11;98;4;
369;1;100;6;
369;2;100;6;
369;3;100;7;
369;4;100;1;
369;5;100;1;
369;6;100;2;
369;7;100;5;
369;8;100;3;
369;9;100;8;
369;10;100;4;
369;11;100;5;
370;1;405;9;
370;2;405;2;
370;3;405;6;
370;4;405;1;
370;5;405;2;
370;6;405;9;
370;7;405;5;
370;8;405;2;
370;9;405;3;
370;10;405;6;
370;11;405;3;
370;1;407;5;
370;2;407;7;
370;3;407;6;
370;4;407;9;
370;5;407;9;
370;6;407;9;
370;7;407;9;
370;8;407;6;
370;9;407;9;
370;10;407;3;
370;11;407;1;
370;1;408;5;
370;2;408;5;
370;3;408;9;
370;4;408;5;
370;5;408;1;
370;6;408;8;
370;7;408;4;
370;8;408;8;
370;9;408;7;
370;10;408;4;
370;11;408;7;
370;1;437;3;
370;2;437;1;
370;3;437;8;
370;4;437;1;
370;5;437;9;
370;6;437;9;
370;7;437;8;
370;8;437;4;
370;9;437;7;
370;10;437;4;
370;11;437;2;
370;1;447;2;
370;2;447;6;
370;3;447;3;
370;4;447;2;
370;5;447;1;
370;6;447;3;
370;7;447;1;
370;8;447;6;
370;9;447;6;
370;10;447;9;
370;11;447;5;
370;1;454;2;
370;2;454;6;
370;3;454;4;
370;4;454;7;
370;5;454;3;
370;6;454;5;
370;7;454;2;
370;8;454;3;
370;9;454;5;
370;10;454;2;
370;11;454;5;
370;1;455;7;
370;2;455;4;
370;3;455;9;
370;4;455;8;
370;5;455;7;
370;6;455;5;
370;7;455;2;
370;8;455;1;
370;9;455;1;
370;10;455;1;
370;11;455;9;
370;1;456;6;
370;2;456;2;
370;3;456;1;
370;4;456;2;
370;5;456;7;
370;6;456;1;
370;7;456;9;
370;8;456;1;
370;9;456;9;
370;10;456;6;
370;11;456;8;
370;1;464;4;
370;2;464;6;
370;3;464;4;
370;4;464;5;
370;5;464;3;
370;6;464;2;
370;7;464;4;
370;8;464;8;
370;9;464;5;
370;10;464;7;
370;11;464;2;
370;1;465;3;
370;2;465;7;
370;3;465;7;
370;4;465;1;
370;5;465;4;
370;6;465;5;
370;7;465;2;
370;8;465;5;
370;9;465;7;
370;10;465;2;
370;11;465;6;
370;1;472;5;
370;2;472;8;
370;3;472;7;
370;4;472;1;
370;5;472;2;
370;6;472;1;
370;7;472;4;
370;8;472;4;
370;9;472;6;
370;10;472;3;
370;11;472;8;
370;1;473;3;
370;2;473;6;
370;3;473;9;
370;4;473;1;
370;5;473;2;
370;6;473;5;
370;7;473;2;
370;8;473;7;
370;9;473;2;
370;10;473;2;
370;11;473;8;
370;1;474;9;
370;2;474;5;
370;3;474;9;
370;4;474;6;
370;5;474;1;
370;6;474;9;
370;7;474;1;
370;8;474;2;
370;9;474;6;
370;10;474;8;
370;11;474;7;
370;1;477;8;
370;2;477;7;
370;3;477;8;
370;4;477;5;
370;5;477;6;
370;6;477;3;
370;7;477;8;
370;8;477;2;
370;9;477;2;
370;10;477;6;
370;11;477;5;
370;1;478;9;
370;2;478;4;
370;3;478;6;
370;4;478;8;
370;5;478;8;
370;6;478;9;
370;7;478;3;
370;8;478;7;
370;9;478;9;
370;10;478;8;
370;11;478;8;
370;1;479;9;
370;2;479;5;
370;3;479;9;
370;4;479;6;
370;5;479;5;
370;6;479;9;
370;7;479;5;
370;8;479;1;
370;9;479;9;
370;10;479;4;
370;11;479;7;
370;1;480;5;
370;2;480;4;
370;3;480;7;
370;4;480;7;
370;5;480;4;
370;6;480;3;
370;7;480;8;
370;8;480;8;
370;9;480;2;
370;10;480;3;
370;11;480;1;
370;1;484;1;
370;2;484;9;
370;3;484;9;
370;4;484;7;
370;5;484;2;
370;6;484;3;
370;7;484;1;
370;8;484;6;
370;9;484;2;
370;10;484;3;
370;11;484;9;
370;1;496;7;
370;2;496;9;
370;3;496;5;
370;4;496;7;
370;5;496;2;
370;6;496;4;
370;7;496;5;
370;8;496;6;
370;9;496;8;
370;10;496;8;
370;11;496;4;
370;1;499;3;
370;2;499;5;
370;3;499;3;
370;4;499;1;
370;5;499;3;
370;6;499;6;
370;7;499;5;
370;8;499;5;
370;9;499;3;
370;10;499;5;
370;11;499;7;
371;1;112;9;
371;2;112;7;
371;3;112;5;
371;4;112;8;
371;5;112;5;
371;6;112;6;
371;7;112;9;
371;8;112;1;
371;9;112;7;
371;10;112;3;
371;11;112;8;
371;1;115;9;
371;2;115;1;
371;3;115;1;
371;4;115;8;
371;5;115;2;
371;6;115;5;
371;7;115;3;
371;8;115;1;
371;9;115;6;
371;10;115;6;
371;11;115;2;
371;1;117;5;
371;2;117;5;
371;3;117;7;
371;4;117;2;
371;5;117;2;
371;6;117;6;
371;7;117;4;
371;8;117;4;
371;9;117;4;
371;10;117;5;
371;11;117;2;
371;1;123;3;
371;2;123;8;
371;3;123;1;
371;4;123;2;
371;5;123;9;
371;6;123;1;
371;7;123;3;
371;8;123;7;
371;9;123;9;
371;10;123;1;
371;11;123;9;
371;1;124;2;
371;2;124;8;
371;3;124;2;
371;4;124;2;
371;5;124;2;
371;6;124;4;
371;7;124;5;
371;8;124;3;
371;9;124;6;
371;10;124;2;
371;11;124;7;
371;1;127;2;
371;2;127;9;
371;3;127;7;
371;4;127;2;
371;5;127;7;
371;6;127;1;
371;7;127;6;
371;8;127;1;
371;9;127;2;
371;10;127;7;
371;11;127;5;
371;1;129;4;
371;2;129;8;
371;3;129;8;
371;4;129;5;
371;5;129;3;
371;6;129;4;
371;7;129;6;
371;8;129;8;
371;9;129;8;
371;10;129;5;
371;11;129;7;
371;1;133;3;
371;2;133;6;
371;3;133;2;
371;4;133;8;
371;5;133;7;
371;6;133;6;
371;7;133;8;
371;8;133;2;
371;9;133;5;
371;10;133;6;
371;11;133;1;
371;1;136;9;
371;2;136;9;
371;3;136;6;
371;4;136;3;
371;5;136;4;
371;6;136;1;
371;7;136;9;
371;8;136;9;
371;9;136;7;
371;10;136;1;
371;11;136;2;
371;1;138;2;
371;2;138;6;
371;3;138;4;
371;4;138;9;
371;5;138;8;
371;6;138;8;
371;7;138;5;
371;8;138;1;
371;9;138;5;
371;10;138;9;
371;11;138;9;
371;1;146;1;
371;2;146;1;
371;3;146;6;
371;4;146;6;
371;5;146;4;
371;6;146;4;
371;7;146;9;
371;8;146;1;
371;9;146;1;
371;10;146;7;
371;11;146;9;
371;1;147;8;
371;2;147;7;
371;3;147;6;
371;4;147;3;
371;5;147;8;
371;6;147;8;
371;7;147;5;
371;8;147;4;
371;9;147;7;
371;10;147;2;
371;11;147;1;
371;1;148;9;
371;2;148;2;
371;3;148;9;
371;4;148;9;
371;5;148;5;
371;6;148;8;
371;7;148;4;
371;8;148;5;
371;9;148;1;
371;10;148;8;
371;11;148;1;
371;1;149;1;
371;2;149;9;
371;3;149;2;
371;4;149;4;
371;5;149;1;
371;6;149;1;
371;7;149;2;
371;8;149;7;
371;9;149;7;
371;10;149;7;
371;11;149;7;
371;1;153;9;
371;2;153;8;
371;3;153;2;
371;4;153;4;
371;5;153;7;
371;6;153;1;
371;7;153;1;
371;8;153;8;
371;9;153;7;
371;10;153;2;
371;11;153;4;
371;1;155;4;
371;2;155;1;
371;3;155;7;
371;4;155;1;
371;5;155;1;
371;6;155;9;
371;7;155;7;
371;8;155;5;
371;9;155;7;
371;10;155;4;
371;11;155;3;
371;1;160;8;
371;2;160;1;
371;3;160;8;
371;4;160;8;
371;5;160;3;
371;6;160;7;
371;7;160;5;
371;8;160;5;
371;9;160;6;
371;10;160;5;
371;11;160;1;
371;1;168;2;
371;2;168;7;
371;3;168;9;
371;4;168;1;
371;5;168;9;
371;6;168;2;
371;7;168;6;
371;8;168;7;
371;9;168;4;
371;10;168;4;
371;11;168;1;
371;1;176;6;
371;2;176;8;
371;3;176;6;
371;4;176;5;
371;5;176;8;
371;6;176;1;
371;7;176;4;
371;8;176;6;
371;9;176;8;
371;10;176;5;
371;11;176;1;
371;1;196;6;
371;2;196;5;
371;3;196;1;
371;4;196;6;
371;5;196;4;
371;6;196;1;
371;7;196;7;
371;8;196;9;
371;9;196;7;
371;10;196;4;
371;11;196;4;
372;1;206;1;
372;2;206;6;
372;3;206;8;
372;4;206;2;
372;5;206;4;
372;6;206;4;
372;7;206;6;
372;8;206;9;
372;9;206;3;
372;10;206;7;
372;11;206;2;
372;1;221;8;
372;2;221;2;
372;3;221;7;
372;4;221;1;
372;5;221;9;
372;6;221;5;
372;7;221;9;
372;8;221;5;
372;9;221;4;
372;10;221;5;
372;11;221;8;
372;1;227;7;
372;2;227;9;
372;3;227;3;
372;4;227;5;
372;5;227;7;
372;6;227;2;
372;7;227;8;
372;8;227;1;
372;9;227;7;
372;10;227;7;
372;11;227;3;
372;1;231;1;
372;2;231;7;
372;3;231;9;
372;4;231;4;
372;5;231;4;
372;6;231;7;
372;7;231;9;
372;8;231;2;
372;9;231;7;
372;10;231;3;
372;11;231;7;
372;1;232;2;
372;2;232;4;
372;3;232;9;
372;4;232;1;
372;5;232;3;
372;6;232;3;
372;7;232;1;
372;8;232;5;
372;9;232;2;
372;10;232;5;
372;11;232;2;
372;1;240;8;
372;2;240;9;
372;3;240;2;
372;4;240;3;
372;5;240;4;
372;6;240;6;
372;7;240;9;
372;8;240;4;
372;9;240;1;
372;10;240;8;
372;11;240;5;
372;1;246;1;
372;2;246;7;
372;3;246;1;
372;4;246;5;
372;5;246;4;
372;6;246;6;
372;7;246;1;
372;8;246;4;
372;9;246;4;
372;10;246;6;
372;11;246;4;
372;1;247;3;
372;2;247;6;
372;3;247;7;
372;4;247;6;
372;5;247;1;
372;6;247;2;
372;7;247;4;
372;8;247;9;
372;9;247;2;
372;10;247;3;
372;11;247;6;
372;1;251;4;
372;2;251;8;
372;3;251;5;
372;4;251;3;
372;5;251;8;
372;6;251;4;
372;7;251;3;
372;8;251;3;
372;9;251;4;
372;10;251;7;
372;11;251;7;
372;1;256;4;
372;2;256;5;
372;3;256;3;
372;4;256;5;
372;5;256;7;
372;6;256;4;
372;7;256;9;
372;8;256;3;
372;9;256;6;
372;10;256;2;
372;11;256;7;
372;1;263;9;
372;2;263;1;
372;3;263;6;
372;4;263;4;
372;5;263;3;
372;6;263;3;
372;7;263;2;
372;8;263;5;
372;9;263;6;
372;10;263;5;
372;11;263;1;
372;1;264;9;
372;2;264;7;
372;3;264;3;
372;4;264;7;
372;5;264;7;
372;6;264;1;
372;7;264;1;
372;8;264;7;
372;9;264;1;
372;10;264;9;
372;11;264;6;
372;1;269;5;
372;2;269;5;
372;3;269;5;
372;4;269;3;
372;5;269;5;
372;6;269;7;
372;7;269;4;
372;8;269;9;
372;9;269;4;
372;10;269;6;
372;11;269;8;
372;1;275;2;
372;2;275;8;
372;3;275;4;
372;4;275;7;
372;5;275;2;
372;6;275;1;
372;7;275;3;
372;8;275;2;
372;9;275;8;
372;10;275;8;
372;11;275;2;
372;1;278;4;
372;2;278;4;
372;3;278;4;
372;4;278;3;
372;5;278;5;
372;6;278;2;
372;7;278;6;
372;8;278;5;
372;9;278;9;
372;10;278;2;
372;11;278;6;
372;1;279;3;
372;2;279;9;
372;3;279;9;
372;4;279;6;
372;5;279;5;
372;6;279;7;
372;7;279;9;
372;8;279;8;
372;9;279;6;
372;10;279;5;
372;11;279;7;
372;1;280;2;
372;2;280;5;
372;3;280;6;
372;4;280;2;
372;5;280;8;
372;6;280;1;
372;7;280;9;
372;8;280;8;
372;9;280;1;
372;10;280;6;
372;11;280;6;
372;1;292;9;
372;2;292;4;
372;3;292;7;
372;4;292;5;
372;5;292;7;
372;6;292;7;
372;7;292;5;
372;8;292;7;
372;9;292;8;
372;10;292;1;
372;11;292;7;
372;1;294;4;
372;2;294;2;
372;3;294;6;
372;4;294;9;
372;5;294;2;
372;6;294;7;
372;7;294;2;
372;8;294;9;
372;9;294;3;
372;10;294;5;
372;11;294;7;
372;1;295;3;
372;2;295;6;
372;3;295;3;
372;4;295;6;
372;5;295;3;
372;6;295;6;
372;7;295;7;
372;8;295;2;
372;9;295;4;
372;10;295;6;
372;11;295;5;
373;1;2;9;
373;2;2;6;
373;3;2;9;
373;4;2;3;
373;5;2;7;
373;6;2;5;
373;7;2;6;
373;8;2;2;
373;9;2;3;
373;10;2;3;
373;11;2;4;
373;1;4;9;
373;2;4;1;
373;3;4;4;
373;4;4;4;
373;5;4;8;
373;6;4;3;
373;7;4;6;
373;8;4;2;
373;9;4;6;
373;10;4;3;
373;11;4;5;
373;1;7;4;
373;2;7;1;
373;3;7;8;
373;4;7;7;
373;5;7;4;
373;6;7;5;
373;7;7;6;
373;8;7;1;
373;9;7;9;
373;10;7;1;
373;11;7;6;
373;1;14;4;
373;2;14;3;
373;3;14;8;
373;4;14;4;
373;5;14;1;
373;6;14;3;
373;7;14;1;
373;8;14;2;
373;9;14;4;
373;10;14;7;
373;11;14;6;
373;1;27;7;
373;2;27;3;
373;3;27;3;
373;4;27;9;
373;5;27;6;
373;6;27;5;
373;7;27;2;
373;8;27;6;
373;9;27;9;
373;10;27;8;
373;11;27;8;
373;1;36;8;
373;2;36;7;
373;3;36;9;
373;4;36;5;
373;5;36;6;
373;6;36;2;
373;7;36;8;
373;8;36;9;
373;9;36;3;
373;10;36;3;
373;11;36;4;
373;1;42;1;
373;2;42;8;
373;3;42;1;
373;4;42;7;
373;5;42;6;
373;6;42;9;
373;7;42;6;
373;8;42;2;
373;9;42;9;
373;10;42;8;
373;11;42;6;
373;1;46;7;
373;2;46;1;
373;3;46;1;
373;4;46;5;
373;5;46;2;
373;6;46;4;
373;7;46;3;
373;8;46;7;
373;9;46;5;
373;10;46;9;
373;11;46;3;
373;1;48;9;
373;2;48;6;
373;3;48;7;
373;4;48;5;
373;5;48;1;
373;6;48;1;
373;7;48;5;
373;8;48;4;
373;9;48;8;
373;10;48;9;
373;11;48;1;
373;1;51;6;
373;2;51;9;
373;3;51;1;
373;4;51;7;
373;5;51;5;
373;6;51;8;
373;7;51;7;
373;8;51;1;
373;9;51;6;
373;10;51;4;
373;11;51;9;
373;1;52;3;
373;2;52;6;
373;3;52;8;
373;4;52;2;
373;5;52;3;
373;6;52;9;
373;7;52;6;
373;8;52;6;
373;9;52;2;
373;10;52;3;
373;11;52;5;
373;1;56;4;
373;2;56;6;
373;3;56;2;
373;4;56;5;
373;5;56;6;
373;6;56;2;
373;7;56;3;
373;8;56;3;
373;9;56;6;
373;10;56;7;
373;11;56;4;
373;1;58;3;
373;2;58;9;
373;3;58;4;
373;4;58;3;
373;5;58;2;
373;6;58;1;
373;7;58;5;
373;8;58;4;
373;9;58;7;
373;10;58;2;
373;11;58;9;
373;1;69;1;
373;2;69;5;
373;3;69;7;
373;4;69;2;
373;5;69;9;
373;6;69;5;
373;7;69;7;
373;8;69;8;
373;9;69;3;
373;10;69;6;
373;11;69;3;
373;1;79;1;
373;2;79;5;
373;3;79;5;
373;4;79;9;
373;5;79;1;
373;6;79;2;
373;7;79;4;
373;8;79;5;
373;9;79;8;
373;10;79;7;
373;11;79;4;
373;1;85;9;
373;2;85;3;
373;3;85;1;
373;4;85;9;
373;5;85;7;
373;6;85;3;
373;7;85;4;
373;8;85;5;
373;9;85;6;
373;10;85;9;
373;11;85;5;
373;1;91;7;
373;2;91;7;
373;3;91;4;
373;4;91;1;
373;5;91;5;
373;6;91;1;
373;7;91;1;
373;8;91;2;
373;9;91;2;
373;10;91;2;
373;11;91;3;
373;1;95;9;
373;2;95;9;
373;3;95;6;
373;4;95;7;
373;5;95;6;
373;6;95;9;
373;7;95;8;
373;8;95;8;
373;9;95;9;
373;10;95;5;
373;11;95;3;
373;1;97;6;
373;2;97;5;
373;3;97;5;
373;4;97;7;
373;5;97;5;
373;6;97;8;
373;7;97;5;
373;8;97;8;
373;9;97;9;
373;10;97;3;
373;11;97;4;
373;1;100;8;
373;2;100;9;
373;3;100;3;
373;4;100;3;
373;5;100;2;
373;6;100;5;
373;7;100;8;
373;8;100;3;
373;9;100;6;
373;10;100;1;
373;11;100;6;
374;1;303;8;
374;2;303;3;
374;3;303;4;
374;4;303;1;
374;5;303;3;
374;6;303;4;
374;7;303;8;
374;8;303;1;
374;9;303;3;
374;10;303;8;
374;11;303;6;
374;1;305;5;
374;2;305;1;
374;3;305;4;
374;4;305;6;
374;5;305;8;
374;6;305;5;
374;7;305;1;
374;8;305;5;
374;9;305;7;
374;10;305;6;
374;11;305;7;
374;1;309;8;
374;2;309;4;
374;3;309;3;
374;4;309;1;
374;5;309;6;
374;6;309;5;
374;7;309;2;
374;8;309;2;
374;9;309;9;
374;10;309;1;
374;11;309;4;
374;1;310;1;
374;2;310;5;
374;3;310;5;
374;4;310;8;
374;5;310;9;
374;6;310;7;
374;7;310;2;
374;8;310;4;
374;9;310;3;
374;10;310;7;
374;11;310;6;
374;1;338;2;
374;2;338;6;
374;3;338;2;
374;4;338;9;
374;5;338;6;
374;6;338;3;
374;7;338;1;
374;8;338;8;
374;9;338;7;
374;10;338;8;
374;11;338;5;
374;1;343;6;
374;2;343;2;
374;3;343;6;
374;4;343;7;
374;5;343;7;
374;6;343;3;
374;7;343;9;
374;8;343;9;
374;9;343;3;
374;10;343;4;
374;11;343;1;
374;1;344;2;
374;2;344;4;
374;3;344;7;
374;4;344;7;
374;5;344;2;
374;6;344;4;
374;7;344;1;
374;8;344;1;
374;9;344;4;
374;10;344;4;
374;11;344;4;
374;1;347;2;
374;2;347;4;
374;3;347;9;
374;4;347;8;
374;5;347;6;
374;6;347;4;
374;7;347;1;
374;8;347;5;
374;9;347;8;
374;10;347;8;
374;11;347;6;
374;1;355;8;
374;2;355;4;
374;3;355;9;
374;4;355;7;
374;5;355;5;
374;6;355;2;
374;7;355;9;
374;8;355;5;
374;9;355;7;
374;10;355;5;
374;11;355;6;
374;1;359;2;
374;2;359;5;
374;3;359;6;
374;4;359;5;
374;5;359;5;
374;6;359;1;
374;7;359;3;
374;8;359;2;
374;9;359;6;
374;10;359;4;
374;11;359;1;
374;1;360;9;
374;2;360;5;
374;3;360;5;
374;4;360;6;
374;5;360;6;
374;6;360;1;
374;7;360;6;
374;8;360;6;
374;9;360;8;
374;10;360;5;
374;11;360;8;
374;1;368;7;
374;2;368;8;
374;3;368;4;
374;4;368;8;
374;5;368;9;
374;6;368;9;
374;7;368;5;
374;8;368;1;
374;9;368;8;
374;10;368;9;
374;11;368;8;
374;1;377;3;
374;2;377;6;
374;3;377;2;
374;4;377;3;
374;5;377;2;
374;6;377;6;
374;7;377;3;
374;8;377;7;
374;9;377;7;
374;10;377;8;
374;11;377;5;
374;1;379;9;
374;2;379;4;
374;3;379;3;
374;4;379;9;
374;5;379;7;
374;6;379;7;
374;7;379;1;
374;8;379;7;
374;9;379;9;
374;10;379;9;
374;11;379;9;
374;1;382;3;
374;2;382;4;
374;3;382;3;
374;4;382;2;
374;5;382;3;
374;6;382;5;
374;7;382;7;
374;8;382;7;
374;9;382;3;
374;10;382;3;
374;11;382;6;
374;1;384;8;
374;2;384;1;
374;3;384;8;
374;4;384;2;
374;5;384;8;
374;6;384;3;
374;7;384;3;
374;8;384;3;
374;9;384;2;
374;10;384;4;
374;11;384;8;
374;1;391;9;
374;2;391;7;
374;3;391;4;
374;4;391;7;
374;5;391;7;
374;6;391;2;
374;7;391;7;
374;8;391;2;
374;9;391;4;
374;10;391;5;
374;11;391;8;
374;1;393;1;
374;2;393;6;
374;3;393;8;
374;4;393;8;
374;5;393;7;
374;6;393;1;
374;7;393;5;
374;8;393;4;
374;9;393;3;
374;10;393;7;
374;11;393;1;
374;1;396;7;
374;2;396;3;
374;3;396;7;
374;4;396;1;
374;5;396;6;
374;6;396;4;
374;7;396;9;
374;8;396;9;
374;9;396;2;
374;10;396;7;
374;11;396;6;
374;1;400;3;
374;2;400;4;
374;3;400;5;
374;4;400;3;
374;5;400;2;
374;6;400;1;
374;7;400;1;
374;8;400;5;
374;9;400;6;
374;10;400;4;
374;11;400;7;
375;1;403;3;
375;2;403;9;
375;3;403;4;
375;4;403;3;
375;5;403;6;
375;6;403;6;
375;7;403;3;
375;8;403;2;
375;9;403;3;
375;10;403;3;
375;11;403;2;
375;1;406;7;
375;2;406;8;
375;3;406;6;
375;4;406;2;
375;5;406;1;
375;6;406;5;
375;7;406;3;
375;8;406;2;
375;9;406;2;
375;10;406;6;
375;11;406;5;
375;1;409;5;
375;2;409;9;
375;3;409;2;
375;4;409;3;
375;5;409;4;
375;6;409;4;
375;7;409;7;
375;8;409;3;
375;9;409;7;
375;10;409;7;
375;11;409;2;
375;1;410;4;
375;2;410;6;
375;3;410;3;
375;4;410;1;
375;5;410;1;
375;6;410;9;
375;7;410;2;
375;8;410;6;
375;9;410;3;
375;10;410;5;
375;11;410;3;
375;1;415;9;
375;2;415;4;
375;3;415;3;
375;4;415;4;
375;5;415;9;
375;6;415;2;
375;7;415;7;
375;8;415;3;
375;9;415;3;
375;10;415;9;
375;11;415;7;
375;1;417;6;
375;2;417;8;
375;3;417;9;
375;4;417;8;
375;5;417;2;
375;6;417;6;
375;7;417;9;
375;8;417;8;
375;9;417;9;
375;10;417;5;
375;11;417;8;
375;1;429;7;
375;2;429;3;
375;3;429;1;
375;4;429;6;
375;5;429;2;
375;6;429;1;
375;7;429;7;
375;8;429;3;
375;9;429;7;
375;10;429;4;
375;11;429;8;
375;1;432;6;
375;2;432;4;
